session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy
gen-b6e7d214f3b5f7d79d2f1794,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-16T10:51:33+00:00,2026-06-16T10:51:42.750829+00:00,9.75,"[""grep -E '\\b[\\w.-]+@[\\w.-]+\\.[A-Za-z]{2,6}\\b' *.txt"", ""grep -E '\\b[\\w.-]+@[\\w.-]+\\.[A-Za-z]{2,6}\\b' *.txt"", 'find /home -user alice', ""grep '^//' main.c"", ""grep -E '\\b[\\w.-]+@[\\w.-]+\\.[A-Za-z]{2,6}\\b' *.txt"", 'du -a /etc', ""grep -E '\\b[\\w.-]+@[\\w.-]+\\.[A-Za-z]{2,6}\\b' *.txt"", 'du -a /etc', ""grep '^//' main.c"", ""grep -E '\\b[A-Z]{2,}\\b' text.txt"", ""grep -E '\\b[\\w.-]+@[\\w.-]+\\.[A-Za-z]{2,6}\\b' *.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-16 10:51:33+00:00,2026-06-16 10:51:42.750829+00:00,9.75,10,0,0,11,0.45454545454545453,32.54545454545455,2.0403733936884962,0,0,0,0,0,0,0,0,0,2,2,0.1792560669283215
gen-8a8016fe8fa50e3241374168,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-08T09:29:38+00:00,2026-06-08T09:29:45.930999+00:00,7.93,"['du -B 1P', ""grep '()' main.c"", 'df -BG', 'du -am', 'df -h --output=source,size,pcent', 'du -am', 'du -am', 'du -B 1P', 'du -am']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 09:29:38+00:00,2026-06-08 09:29:45.930999+00:00,7.93,9,0,0,9,0.5555555555555556,10.444444444444445,2.0588138903312014,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-53bc20e078c09d8baa3319bc,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-22T10:10:00+00:00,2026-06-22T10:10:06.958766+00:00,6.96,"['du -a /etc', 'du -a /etc', 'du -a /etc', 'du -B 4K', 'find /data -regex "".*/2025/.*\\.txt""', 'find /data -type f -ls', 'find /srv -type c', 'df -P']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 10:10:00+00:00,2026-06-22 10:10:06.958766+00:00,6.96,10,0,0,8,0.75,14.625,2.4056390622295662,0,0,0,0,0,0,0,0,0,2,1,0.15374218032876188
gen-f89cad3f0ea66dbfa011b8d8,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-12T10:58:12+00:00,2026-06-12T10:58:21.994210+00:00,9.99,"['du -k /usr', 'cat -b file.txt', 'find /home/user -type f -name ""report*""', 'find /home/user -type f -name ""report*""', 'du -k /usr', 'df -h --output=source,fstype,used', ""grep 'error' access.log"", 'sleep', 'find /opt \\( -perm 644 -o -perm 600 \\)', 'df -h --output=avail', 'find /srv -name ""*.log"" -a -size +10M', 'ps', 'df -h --output=source,fstype,used', 'df -h | sort -k 1']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-12 10:58:12+00:00,2026-06-12 10:58:21.994210+00:00,9.99,10,0,0,14,0.7857142857142857,22.928571428571427,3.3787834934861753,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-b5e9489ca331c4b071813890,karim,p_dba,10.30.0.11,10.10.20.13,db-stg-01,2026-06-25T12:06:02+00:00,2026-06-25T12:06:05.761264+00:00,3.76,"[""grep 'TODO' *.py"", ""grep -E 'http[s]?://\\S+' file.txt"", 'find /home -newer file.txt', ""grep -v 'debug' output.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,jump,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-25 12:06:02+00:00,2026-06-25 12:06:05.761264+00:00,3.76,12,0,0,4,1.0,25.25,2.0,0,0,0,0,0,0,1,0,1,2,2,0.13303964861069895
gen-9173cd93775c4f3057696e2f,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-15T10:48:32+00:00,2026-06-15T10:48:37.875736+00:00,5.88,"[""grep 'CRON' /var/log/syslog | grep 'CMD'"", ""grep 'CRON' /var/log/syslog | grep 'CMD'"", 'df -P', 'df -P', 'du -B 4E', ""grep -E '^[0-9]+$' numbers.txt"", ""grep '22' /etc/services"", ""grep '^#' script.sh""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 10:48:32+00:00,2026-06-15 10:48:37.875736+00:00,5.88,10,0,0,8,0.75,21.25,2.5,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-b4b6c702611a7d790da761fd,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-22T10:50:00+00:00,2026-06-22T10:50:02.857846+00:00,2.86,"['find /tmp \\( -size +1M -o -size -1k \\)', 'du -h --threshold=500M', 'find /tmp \\( -size +1M -o -size -1k \\)', 'find /tmp \\( -size +1M -o -size -1k \\)']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 10:50:00+00:00,2026-06-22 10:50:02.857846+00:00,2.86,10,0,0,4,0.5,34.0,0.8112781244591328,0,0,0,0,0,0,0,0,0,2,1,0.1485494904303482
gen-f7eefd84b31c834957992f42,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-12T08:28:53+00:00,2026-06-12T08:28:58.332057+00:00,5.33,"['du -ah | sort -h', 'du -ah | sort -h', 'du -B 32G', 'du -ah | sort -h', 'du -ah | sort -h', 'du -ah | sort -h']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-12 08:28:53+00:00,2026-06-12 08:28:58.332057+00:00,5.33,8,0,0,6,0.3333333333333333,14.833333333333334,0.6500224216483541,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-ed486d9ae69f1f78ef4c113d,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-29T11:58:22+00:00,2026-06-29T11:58:31.405163+00:00,9.41,"['df -T', 'df -T', 'df -T', 'df -T', 'find /var -iregex "".*[0-9]{4}\\.txt""', 'find . -iname ""*.jpg""', 'find /var -iregex "".*[0-9]{4}\\.txt""', 'find /opt -mindepth 2 -type d', 'df -T', ""grep -r 'function' ."", 'find /var -iregex "".*[0-9]{4}\\.txt""', 'ps']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 11:58:22+00:00,2026-06-29 11:58:31.405163+00:00,9.41,11,0,0,12,0.5,16.833333333333332,2.221251836004466,0,0,0,0,0,0,0,0,0,4,2,0.34726597513537405
gen-e5e4b93553bd99f9c5f4656a,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-03T11:46:15+00:00,2026-06-03T11:46:25.439682+00:00,10.44,"['cat /proc/version', 'cat /proc/version', 'du -h --exclude="".git"" /srv', 'cat /proc/version', ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'du -0', 'df -t ext4', 'du -h --exclude="".git"" /srv', 'du ~/Documents ~/Pictures ~/.zshrc', 'du -h --exclude="".git"" /srv', 'cat /etc/logrotate.d/rsyslog', 'cat /proc/version', 'du -x', ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-03 11:46:15+00:00,2026-06-03 11:46:25.439682+00:00,10.44,11,0,0,14,0.5714285714285714,22.928571428571427,2.753434386188785,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-19f5af3cbb904dfeafa1ff17,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-02T08:27:05+00:00,2026-06-02T08:27:13.041915+00:00,8.04,"['df /dev/sda1', 'cat < file.txt', 'cat < file.txt', ""grep -E '\\b[A-Z]{2,}\\b' text.txt"", 'cat < file.txt', 'cat file.txt', 'df /dev/sda1', 'df -t ext4', 'find /data -regex "".*/2025/.*\\.txt""', ""grep -E '\\b[A-Z]{2,}\\b' text.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-02 08:27:05+00:00,2026-06-02 08:27:13.041915+00:00,8.04,8,0,0,10,0.6,18.7,2.4464393446710155,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-fb116ab62dc86df8c9162eb7,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-22T10:16:47+00:00,2026-06-22T10:16:50.841397+00:00,3.84,"['df -h --output=source,fstype', 'df -h --output=source,fstype', 'df -h --output=source,fstype', 'ls']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 10:16:47+00:00,2026-06-22 10:16:50.841397+00:00,3.84,10,0,0,4,0.5,21.5,0.8112781244591328,0,0,0,0,0,0,0,0,0,3,1,0.2508796910719543
gen-09cd33a65f6f83c5539b4d73,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-02T08:22:46+00:00,2026-06-02T08:22:57.750130+00:00,11.75,"['cat -E file.txt', 'du -h --exclude=""/var/log"" /var', 'du -h --exclude=""/var/log"" /var', 'du -h --exclude=""/var/log"" /var', 'cat file.txt | column -t', 'du -h --exclude=""/var/log"" /var', 'du -h --exclude=""/var/log"" /var', 'du --apparent-size', 'cat file.txt', 'mv', 'ls', 'cat file.txt | column -t', 'ls', 'ls']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-02 08:22:46+00:00,2026-06-02 08:22:57.750130+00:00,11.75,8,0,0,14,0.5,18.285714285714285,2.4956029237290127,0,0,0,0,0,0,1,1,0,0,1,0.0
gen-014b069c45ce514948f006a3,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-19T09:54:50+00:00,2026-06-19T09:54:58.000603+00:00,8.0,"['find /opt -iregex "".*/readme.*""', 'cat -s file.txt', 'du -a /etc', 'df -ih', 'ls', 'du -B 8M', ""grep 'summary' *.txt"", 'cat /sys/class/net/eth0/speed', 'df -ih']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-19 09:54:50+00:00,2026-06-19 09:54:58.000603+00:00,8.0,9,0,0,9,0.8888888888888888,14.11111111111111,2.94770277922009,0,0,0,0,0,0,0,0,0,3,1,0.2617272754910313
gen-03379b0b8ec29e07ee0c2303,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-08T03:14:04+00:00,2026-06-08T03:14:07.768560+00:00,3.77,"[""df -hT | grep 'ext4'"", 'du -B 8K', 'df -h --output=used', 'du --time -h']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 03:14:04+00:00,2026-06-08 03:14:07.768560+00:00,3.77,3,1,0,4,1.0,14.75,2.0,0,0,0,0,0,0,0,0,0,3,1,0.6143694458867568
gen-4a12c64f921c58751c526dd1,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-05T12:10:39+00:00,2026-06-05T12:10:48.545893+00:00,9.55,"['ps', 'find /home -name ""*.txt""', 'du --exclude=""/tmp/*""', 'mv', 'ps', 'find /var -type d -print0', 'mv', 'ps', 'find /var -type d -print0', 'find /var -type d -print0', 'find . -iname ""*.jpg""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-05 12:10:39+00:00,2026-06-05 12:10:48.545893+00:00,9.55,12,0,0,11,0.5454545454545454,13.727272727272727,2.4130884364257574,0,0,0,0,0,0,0,0,0,3,2,0.7345299214394703
gen-305a1bef690903c46b13b71d,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-18T11:29:18+00:00,2026-06-18T11:29:24.796653+00:00,6.8,"['df -h | sort -k 4 -h', ""grep 'ssh' /etc/services"", 'ps', 'ps', 'ps', 'find /data -path ""*/.bak"" -prune -o -type f -print', 'find /tmp -regex "".*/[a-z]+\\.sh""', 'find /data -size +1G -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-18 11:29:18+00:00,2026-06-18 11:29:24.796653+00:00,6.8,11,0,0,8,0.75,20.0,2.4056390622295662,0,0,0,0,0,0,0,0,0,3,1,0.269548899081194
gen-a4316e6c800e1610761eb7e3,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-29T08:46:55+00:00,2026-06-29T08:47:01.200289+00:00,6.2,"['du -B 64K', 'find /data -size +1G -type f', 'find /data -size +1G -type f', 'du -B 256P', 'du -B 256P', ""grep 'alias' ~/.bashrc"", 'du -B 256P', 'find /srv -path ""*/logs"" -prune -o -type f -print', ""grep 'TODO' *.py""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 08:46:55+00:00,2026-06-29 08:47:01.200289+00:00,6.2,8,0,0,9,0.6666666666666666,20.22222222222222,2.4193819456463714,0,0,0,0,0,0,0,0,0,4,1,0.2816147615759731
gen-69b35bf25dd09e342b4088da,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-22T12:46:03+00:00,2026-06-22T12:46:11.056992+00:00,8.06,"['df -h --output=source,fstype,pcent', ""grep -i 'error' logs/*.log"", 'df -h --output=source,fstype,pcent', 'df -h --output=source,fstype,pcent', ""cat file.csv | cut -d',' -f1"", 'find /usr -type l', ""df -hT | grep 'nfs'"", ""grep 'summary' *.txt"", 'df -h']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 12:46:03+00:00,2026-06-22 12:46:11.056992+00:00,8.06,12,0,0,9,0.7777777777777778,24.11111111111111,2.6416041678685938,0,0,0,0,0,0,0,0,0,3,1,0.23187232431271465
gen-dbf119414ad653d09b81ce24,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-20T10:33:18+00:00,2026-06-20T10:33:24.870501+00:00,6.87,"[""grep -v 'tmp' filelist.txt"", 'du --exclude=""/tmp/*""', ""grep -v 'tmp' filelist.txt"", 'sleep', 'df -t nfs', 'sleep', 'sleep', 'find /data -user root -a -group root']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-20 10:33:18+00:00,2026-06-20 10:33:24.870501+00:00,6.87,10,0,1,8,0.625,16.625,2.1556390622295662,0,0,0,0,0,0,0,0,0,3,1,0.2579991163999737
gen-396c613534d88c514f2ed3eb,hamza,p_dba,10.99.33.89,10.10.20.10,db-prod-01,2026-06-29T09:54:32+00:00,2026-06-29T09:54:36.860304+00:00,4.86,"['du -B 256M', 'find /tmp -maxdepth 1 -type f', 'du -B 256M', 'du -B 256M', ""grep -r 'function' ."", 'find /opt -type f -size +10M']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,vpn,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 09:54:32+00:00,2026-06-29 09:54:36.860304+00:00,4.86,9,0,0,6,0.6666666666666666,17.833333333333332,1.792481250360578,0,0,0,0,0,0,1,1,0,4,2,0.27105081178647694
gen-9bf072e7fab87bb60a4cb231,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-17T10:35:34+00:00,2026-06-17T10:35:41.610335+00:00,7.61,"[""df -h | grep '/home'"", 'find /var -path ""*/cache"" -prune -o -type f -print', 'cat /etc/logrotate.d/rsyslog', ""grep -E '^[0-9]+$' numbers.txt"", 'df -h --output=source,fstype,ipcent', 'find /home -perm -4000', 'find /var -path ""*/cache"" -prune -o -type f -print', 'ls', ""grep 'alias' ~/.bashrc""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-17 10:35:34+00:00,2026-06-17 10:35:41.610335+00:00,7.61,10,0,0,9,0.8888888888888888,28.77777777777778,2.94770277922009,0,0,0,0,0,0,0,0,0,3,1,0.28683890475094387
gen-c7036a4c7150f94fe2f2cf57,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-26T23:12:30+00:00,2026-06-26T23:12:33.877604+00:00,3.88,"['du -ah --exclude=""*.tmp""', 'du -ah --exclude=""*.tmp""', 'du -ak', 'du -ah --exclude=""*.tmp""', 'du -ah --exclude=""*.tmp""', 'find /tmp -not -size 0']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-26 23:12:30+00:00,2026-06-26 23:12:33.877604+00:00,3.88,23,1,0,6,0.5,20.666666666666668,1.2516291673878228,0,0,0,0,0,0,0,0,0,4,2,0.28724045879505233
gen-78731a4e8271bbbaf96f4a1b,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-17T09:34:15+00:00,2026-06-17T09:34:19.033495+00:00,4.03,"['df -h --output=source,pcent', 'cat file.txt | column -t', 'cat file.txt | column -t', 'find /home -mtime +7 -type f', 'find /home -mtime +7 -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-17 09:34:15+00:00,2026-06-17 09:34:19.033495+00:00,4.03,9,0,0,5,0.6,26.2,1.5219280948873621,0,0,0,0,0,0,0,0,0,3,1,0.29643163178752324
gen-3a8da12744f64befb9f9d376,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-10T08:13:36+00:00,2026-06-10T08:13:41.811610+00:00,5.81,"['du -d 1', 'du -B 256T', 'cat /dev/urandom | head -c 16', 'find /data -not -user root', 'du -d 1', 'du --exclude=""*.log"" --exclude=""*.tmp""', 'du -B 512P', 'du --time --time-style=full-iso']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-10 08:13:36+00:00,2026-06-10 08:13:41.811610+00:00,5.81,8,0,0,8,0.875,19.75,2.75,0,0,0,0,0,0,0,0,0,3,1,0.4310167689753773
gen-b4dc70c6e8acd757f5b0fa1c,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-23T10:27:50+00:00,2026-06-23T10:27:59.536999+00:00,9.54,"[""grep -r 'panic' /var/log"", 'cat file1.txt file2.txt', 'cat file1.txt file2.txt', 'du -B 4E', 'du -B 4E', 'ls', 'du -s /var /etc', 'find /data -regex "".*/2025/.*\\.txt""', 'find /data -regex "".*/2025/.*\\.txt""', 'ls', 'du --exclude=""*.log""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-23 10:27:50+00:00,2026-06-23 10:27:59.536999+00:00,9.54,10,0,0,11,0.6363636363636364,17.727272727272727,2.7321588913645702,0,0,0,0,0,0,0,0,0,3,1,0.2208450195200758
gen-4a9a75f0d13b3a4d87f16ab5,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-03T09:49:46+00:00,2026-06-03T09:49:49.572542+00:00,3.57,"[""grep '^#!/bin/bash' *.sh"", 'du -a', 'du -a', 'du -a', 'du -B 2P', ""grep -E 'error code [0-9]+' error.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-03 09:49:46+00:00,2026-06-03 09:49:49.572542+00:00,3.57,9,0,0,6,0.6666666666666666,14.0,1.792481250360578,0,0,0,0,0,0,0,0,0,2,2,0.7219280948873623
gen-485b841f7df4553189ef698a,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-22T23:41:26+00:00,2026-06-22T23:41:33.567057+00:00,7.57,"['df -h | sort -k 1', 'df -h | sort -k 1', 'ps', 'df -i', 'ps', 'cat /etc/logrotate.d/rsyslog', 'cat /etc/logrotate.d/rsyslog', 'du -B 4G']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 23:41:26+00:00,2026-06-22 23:41:33.567057+00:00,7.57,23,1,0,8,0.625,13.375,2.25,0,0,0,0,0,0,0,0,0,3,1,0.229004194866997
gen-932204fb66c67afa057ff1df,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-08T08:28:56+00:00,2026-06-08T08:29:01.397537+00:00,5.4,"['du -d 2', 'du -d 2', ""df -hT | grep 'ext4'"", 'df -h --output=source,fstype,itotal,iused,iavail,ipcent,size,used,avail,pcent,target', 'du -a --exclude=""/var/backup"" /var', 'find /var -type f -links 1']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 08:28:56+00:00,2026-06-08 08:29:01.397537+00:00,5.4,8,0,0,6,0.8333333333333334,29.666666666666668,2.2516291673878226,0,0,0,0,0,0,0,0,0,3,1,0.5907239186406502
