session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,mitre,composition,attack_command_count,campaign_id,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy
gen-240b911e3cdaa1801b13c1f4,asma,p_audit,10.20.30.100,10.10.20.10,db-prod-01,2026-06-03T16:53:09+00:00,2026-06-03T16:53:20.519945+00:00,11.52,"['find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', 'grep pattern file.txt | tail', 'ls -la ~', 'ls -b', 'grep pattern file.txt | tail', 'find / -maxdepth 1 -type d', 'find /tmp -not -size 0', ""grep '()' main.c"", 'cat <(echo line1) <(echo line2)', ""grep 'alias' ~/.bashrc"", 'find /data -path ""*/.bak"" -prune -o -type f -print', 'ls -lt /var/log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-03 16:53:09+00:00,2026-06-03 16:53:20.519945+00:00,11.52,16,0,0,12,0.9166666666666666,24.583333333333332,3.4182958340544896,0,0,0,0,0,0,0,0,0,3,1,0.5907239186406502
gen-4e5ff4ed979f118a5aad9613,mehdi,p_audit,10.99.241.144,10.10.50.27,backup-01,2026-06-22T16:05:37+00:00,2026-06-22T16:05:41.222912+00:00,4.22,"['ls -d /usr/local/*/', 'find /tmp -type f -newerct ""2025-06-01""', 'ls ~ /', 'ls -lR /var/log', 'ls -U']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,auditor,vpn,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 16:05:37+00:00,2026-06-22 16:05:41.222912+00:00,4.22,16,0,0,5,1.0,16.8,2.321928094887362,0,0,0,0,0,0,1,1,0,32,8,1.9483580621132153
gen-79550ea00a3aeecad258cdae,mehdi,p_audit,10.20.30.153,10.10.50.28,mon-01,2026-06-29T13:27:51+00:00,2026-06-29T13:27:59.003067+00:00,8.0,"['last', 'cat -v file.txt', 'ls -S ..', 'ls -S ..', 'ls -a', 'ls -S ..', 'ls -R ..', 'ls ..']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 13:27:51+00:00,2026-06-29 13:27:59.003067+00:00,8.0,13,0,0,8,0.75,7.625,2.4056390622295662,0,0,0,0,1,0,0,0,0,41,7,2.061240857257012
gen-233f42e30588302d190625e9,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-29T10:09:46+00:00,2026-06-29T10:09:55.055927+00:00,9.06,"['df -h --output=source,avail', 'cd /srv/www', 'curl --version', 'cd /usr/local/var', 'df -h --output=source,avail', 'curl --version', 'ls -lU', 'uptime', 'cd /usr/share/fonts', 'who']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 10:09:46+00:00,2026-06-29 10:09:55.055927+00:00,9.06,10,0,0,10,0.8,14.4,2.9219280948873623,0,0,0,0,1,0,0,0,0,35,4,1.0561442123065419
gen-0c8454569ec41b245516346f,asma,p_audit,10.20.30.100,10.10.50.27,backup-01,2026-06-29T16:34:22+00:00,2026-06-29T16:34:26.953966+00:00,4.95,"['ls -U', 'ls -ld ~.*', 'uptime', 'last', 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', 'uptime', 'ls -t | head -n 3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 16:34:22+00:00,2026-06-29 16:34:26.953966+00:00,4.95,16,0,0,7,0.8571428571428571,13.142857142857142,2.521640636343318,0,0,0,0,1,0,0,0,0,32,4,1.2623384340151513
gen-bc5ad19555f01600e17f348d,ghita,p_dev,10.20.10.36,10.10.40.21,dev-04,2026-06-23T07:04:24+00:00,2026-06-23T07:04:27.116461+00:00,3.12,"['awk \'{gsub(""\t"", "",""); print}\' file.txt', 'python3', 'find /home/user -type f -name ""report*""', ""grep --color=auto 'network' *.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-23 07:04:24+00:00,2026-06-23 07:04:27.116461+00:00,3.12,7,1,0,4,1.0,29.25,2.0,0,0,0,0,0,0,0,0,0,25,7,2.1599379015494806
gen-2fa49ad5a90bcd5a0332bd9a,sara,bastionsvc,10.20.40.189,10.10.50.27,backup-01,2026-06-26T09:03:31+00:00,2026-06-26T09:03:39.780727+00:00,8.78,"['cd /etc/profile.d', 'cd /etc/profile.d', 'cd /etc/profile.d', 'ls -S /usr/bin', 'cd /etc/profile.d', 'df -h --output=source,fstype,target', 'du -B 512P', 'free --tebi', 'cd /etc/profile.d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-26 09:03:31+00:00,2026-06-26 09:03:39.780727+00:00,8.78,9,0,0,9,0.5555555555555556,17.22222222222222,1.879964948727111,0,0,0,0,0,0,0,0,0,48,2,1.3395335421506602
gen-c94a498eee3b9593df143c30,omar,p_dba,10.20.20.23,10.10.20.10,db-prod-01,2026-06-01T09:41:52+00:00,2026-06-01T09:41:59.326727+00:00,7.33,"['du -sh /var', 'du -sh /var', 'df -x devtmpfs', 'df -x devtmpfs', 'du -sh /var', 'cat file.txt | wc -l', 'du -B 512', 'find /tmp -type p']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-01 09:41:52+00:00,2026-06-01 09:41:59.326727+00:00,7.33,9,0,0,8,0.625,13.375,2.1556390622295662,0,0,0,0,0,0,0,0,0,1,1,0.0
gen-58d0202b75d5a1159ce8b890,imane,p_dev,10.99.206.87,10.10.40.23,build-01,2026-06-18T04:55:54+00:00,2026-06-18T04:56:01.831108+00:00,7.83,"['find /data -regex "".*/backup_[0-9]+\\.tar\\.gz""', 'find /home -inum 123456', 'find /data -regex "".*/backup_[0-9]+\\.tar\\.gz""', 'git', ""awk '$2 == 0' data.txt"", 'find /srv -name ""*.log"" -a -size +10M', 'git', ""awk '{print $0, length($0)}' file.txt"", 'cat -E file.txt', 'cat -E file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dev,vpn,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 04:55:54+00:00,2026-06-18 04:56:01.831108+00:00,7.83,4,1,0,10,0.7,24.5,2.721928094887362,0,0,0,0,0,0,1,1,0,26,7,2.115932703436657
gen-9638190255d15ab270d66e88,salma,p_audit,10.20.30.37,10.10.20.12,db-prod-03,2026-06-04T16:19:10+00:00,2026-06-04T16:19:20.536615+00:00,10.54,"['ls -lU', ""grep '^INFO' log.txt"", 'ls -lU', 'ls -lU', 'ls -lU', ""grep 'Failed login' /var/log/auth.log"", 'ls *.sh', 'ls -i', ""grep '^INFO' log.txt"", 'ls -R -L 2', ""grep -c 'admin' users.csv"", 'ls -lU', 'ls -li']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-04 16:19:10+00:00,2026-06-04 16:19:20.536615+00:00,10.54,16,0,0,13,0.6153846153846154,12.307692307692308,2.6535442970305683,0,0,0,0,0,0,0,0,0,7,3,0.8708469856225598
gen-44298b0f249cbbcec7b12c9b,leila,bastionsvc,10.30.0.12,10.10.50.28,mon-01,2026-06-09T08:29:22+00:00,2026-06-09T08:29:29.305378+00:00,7.31,"['cd /var/cache', 'cd /usr/share/emacs', 'cd /usr/share/emacs', 'cd -L mylink', 'cd /var/cache', 'cd /tmp/test', 'du -B 8M', 'ls -ld ~.*', 'cd /var/cache']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,admin,jump,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-09 08:29:22+00:00,2026-06-09 08:29:29.305378+00:00,7.31,8,0,0,9,0.6666666666666666,13.222222222222221,2.4193819456463714,0,0,0,0,0,0,0,0,0,20,9,1.9265304389278524
gen-7dc91d50bf8b206d6185c7ca,omar,p_dba,10.20.20.23,10.10.20.12,db-prod-03,2026-06-04T09:29:11+00:00,2026-06-04T09:29:16.305087+00:00,5.31,"[""df -h | awk '$5+0 < 20'"", ""grep 'function' *.js"", ""df -h | awk '$5+0 < 20'"", 'df -h --output=source,fstype,itotal,iused,iavail,ipcent,size,used,avail,pcent,target', 'cat -T file.txt', ""grep '[0-9]' file.txt"", 'du -B 256M', 'df -x tmpfs']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-04 09:29:11+00:00,2026-06-04 09:29:16.305087+00:00,5.31,9,0,0,8,0.875,25.875,2.75,0,0,0,0,0,0,0,0,0,4,1,0.40965544195560755
gen-eda01e5bc8014abecc90797d,salma,p_audit,10.20.30.37,10.10.40.21,dev-04,2026-06-30T14:58:47+00:00,2026-06-30T14:58:53.246057+00:00,6.25,"['ls -lht', 'ls -lht', 'ls -l ~', 'find /home -type f -print', 'ls -l ~', 'find /data -path ""*/.bak"" -prune -o -type f -print', ""grep --color=auto 'network' *.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-30 14:58:47+00:00,2026-06-30 14:58:53.246057+00:00,6.25,14,0,0,7,0.7142857142857143,19.428571428571427,2.2359263506290326,0,0,0,0,0,0,0,0,0,62,4,1.6075915225250148
gen-eca7a67ff145658b658c85f1,sara,bastionsvc,10.20.40.189,10.10.20.10,db-prod-01,2026-06-10T07:21:46+00:00,2026-06-10T07:21:51.579963+00:00,5.58,"['curl --version', 'cd /var/log/clamav', 'ls -F', 'cd /usr/local/tmp', 'ls -lt /var/log', 'ls -laut']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-10 07:21:46+00:00,2026-06-10 07:21:51.579963+00:00,5.58,7,1,0,6,1.0,12.833333333333334,2.584962500721156,0,0,0,0,0,0,0,0,0,20,5,1.1546377755855688
gen-54bbaa529fb3fa9f989d2f6b,omar,p_dba,10.20.20.23,10.10.20.12,db-prod-03,2026-06-26T05:33:56+00:00,2026-06-26T05:34:08.904962+00:00,12.9,"['df -h --output=target,pcent', 'du -B 16T', 'df -h --output=target,pcent', 'du --time', 'cat file.txt | grep pattern', 'du --version', 'df -h --output=target,pcent', ""grep '^INFO' log.txt"", ""grep 'config' *.conf"", ""grep '[0-9]' data.txt"", 'ls', 'du --version', ""grep 'localhost' /etc/hosts"", ""grep -E '\\bnet\\w*' logs/*.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-26 05:33:56+00:00,2026-06-26 05:34:08.904962+00:00,12.9,5,1,0,14,0.7857142857142857,19.214285714285715,3.3248629576173565,0,0,0,0,0,0,0,0,0,43,2,1.0700379493814713
gen-4808e0878be37f50c3df3fff,leila,bastionsvc,10.20.10.38,10.10.50.27,backup-01,2026-06-06T03:15:32+00:00,2026-06-06T03:16:27.899038+00:00,55.9,"['cd ~', 'ls -aF', 'ls -U', 'cd /var/backups', 'ls -a /var/spool', 'ls -t | head -n 3', 'id']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,attack,"['recon', 'persistence']",generated,train,admin,wrong_team_subnet,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1087.001'],buried,1,camp-656cac96,SSH,1,2026-06-06 03:15:32+00:00,2026-06-06 03:16:27.899038+00:00,55.9,3,1,1,7,1.0,9.285714285714286,2.8073549220576037,0,0,0,0,1,0,1,0,1,11,3,1.7361244742201938
gen-637f5a8a4bb1805fa24dd10f,nadia,p_dev,10.20.10.38,10.10.40.21,dev-04,2026-06-18T14:57:41+00:00,2026-06-18T14:57:48.295655+00:00,7.3,"[""awk '/^[0-9]/' file.txt"", 'git', 'awk \'{print NR "": "" $0}\' file.txt', 'find /srv -regex "".*/config.*""', 'awk \'{print NR "": "" $0}\' file.txt', 'cd', ""grep -v 'debug' output.txt"", 'find /data -type f -ls', ""awk '/^[0-9]/' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 14:57:41+00:00,2026-06-18 14:57:48.295655+00:00,7.3,14,0,0,9,0.7777777777777778,21.666666666666668,2.725480556997868,0,0,0,0,0,0,0,0,0,19,3,1.1160999192045535
gen-ac6e354d48050fbfcfc41514,mehdi,p_audit,10.20.30.26,10.10.50.28,mon-01,2026-06-26T14:00:11+00:00,2026-06-26T14:00:16.211912+00:00,5.21,"['cat /sys/class/net/eth0/speed', 'cat /sys/class/net/eth0/speed', 'find /tmp \\( -size +1M -o -size -1k \\)', 'ls -a', 'ls -lv', 'ls -li', 'find /var -path ""*/cache"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-26 14:00:11+00:00,2026-06-26 14:00:16.211912+00:00,5.21,14,0,0,7,0.8571428571428571,23.285714285714285,2.521640636343318,0,0,0,0,0,0,0,0,0,38,5,2.0074753650460666
gen-c290c5459f9898a8ade64efc,sara,bastionsvc,10.20.40.189,10.10.20.11,db-prod-02,2026-06-29T11:36:07+00:00,2026-06-29T11:36:12.535041+00:00,5.54,"['cd ~/.ssh', 'echo ""ExecStartPre=/bin/touch /tmp/art-systemd-execstartpre-marker"" >> /etc/systemd/system/art-systemd-service.service', 'chattr -i /var/spool/cron/root', 'echo ""echo \'Hello from Atomic Red Team\' > /tmp/atomic.log"" > /etc/cron.hourly/persistevil', 'sudo chown root /tmp/hello.c', 'useradd -M -N -r -s /bin/bash -c evil_account evil_user']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,attack,"['persistence', 'privesc']",generated,train,admin,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,"['T1543.002', 'T1222.002', 'T1053.003', 'T1548.001', 'T1136.001']",burst,5,,SSH,1,2026-06-29 11:36:07+00:00,2026-06-29 11:36:12.535041+00:00,5.54,11,0,0,6,1.0,54.833333333333336,2.584962500721156,0,1,1,0,0,0,0,0,0,51,4,1.3312059095023634
gen-8624f0882f77f78f7561b684,salma,p_audit,10.20.30.37,10.10.40.21,dev-04,2026-06-12T12:33:14+00:00,2026-06-12T12:33:19.323738+00:00,5.32,"['ls -U', 'find /data -mindepth 4 -type d', 'ls -d /.*', 'find /opt -mindepth 2 -type d', ""grep 'def' *.py"", 'find /home -size 50M', 'find /opt -fstype ext4']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-12 12:33:14+00:00,2026-06-12 12:33:19.323738+00:00,5.32,12,0,0,7,1.0,18.571428571428573,2.8073549220576037,0,0,0,0,0,0,0,0,0,20,3,1.0846906978355555
gen-29b6b0cc8fbf3372c582db89,asma,p_audit,10.20.30.100,10.10.20.10,db-prod-01,2026-06-02T18:48:51+00:00,2026-06-02T18:48:58.375789+00:00,7.38,"['find /var -xtype l', ""grep 'timeout' config.ini"", 'cat /etc/logrotate.d/rsyslog', '/tmp/cap', 'cat /etc/logrotate.d/rsyslog', 'LD_PRELOAD=/tmp/T1574006.so ls', 'find /opt -fstype ext4', 'ls -S /usr/bin', 'find /data -user root -a -group root']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,attack,['privesc'],generated,train,auditor,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,"['T1548.001', 'T1574.006']",buried,2,,SSH,1,2026-06-02 18:48:51+00:00,2026-06-02 18:48:58.375789+00:00,7.38,18,1,0,9,0.8888888888888888,23.22222222222222,2.94770277922009,0,0,0,0,0,0,0,0,0,3,2,0.7732283485249176
gen-ba8a64abaace0ae5c066ff7c,omar,p_dba,10.20.20.23,10.10.20.11,db-prod-02,2026-06-22T09:31:24+00:00,2026-06-22T09:31:27.435353+00:00,3.44,"['df -h | sort -k 4 -h', 'df -h | sort -k 4 -h', 'df -ih', 'df -h --output=source,fstype,itotal,iused,iavail,ipcent,size,used,avail,pcent,target']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 09:31:24+00:00,2026-06-22 09:31:27.435353+00:00,3.44,9,0,0,4,0.75,32.5,1.5,0,0,0,0,0,0,0,0,0,35,3,1.0332531157883904
gen-6506adb32beabd1a4223380f,sara,p_admin,10.20.40.189,10.10.50.27,backup-01,2026-06-30T13:11:56+00:00,2026-06-30T13:12:04.265382+00:00,8.27,"['cd /var/log/mail.warn', 'du -h --exclude="".cache"" /home', 'cd /etc/network', ""df -h | awk '$5+0 < 20'"", 'mkdir', 'ls -laSh', 'ls -laSh', 'cd /usr/share/zoneinfo/Asia', 'free --pebi', 'cp']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-30 13:11:56+00:00,2026-06-30 13:12:04.265382+00:00,8.27,13,0,0,10,0.9,15.0,3.1219280948873624,0,0,0,0,0,0,0,0,0,55,4,1.3291481159018748
gen-20ea97b16c7f8dddbd13bc10,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-01T10:59:51+00:00,2026-06-01T10:59:58.313134+00:00,7.31,"['du -0', ""grep -r 'password' /etc"", 'cat <(echo line1) <(echo line2)', 'du -B 1E', 'du -B 16M', ""grep -E '\\b[\\w.-]+@[\\w.-]+\\.[A-Za-z]{2,6}\\b' *.txt"", ""grep -r 'password' /etc"", 'cat file{1..5}.txt', 'df -t ext4']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-01 10:59:51+00:00,2026-06-01 10:59:58.313134+00:00,7.31,10,0,0,9,0.8888888888888888,19.666666666666668,2.94770277922009,0,0,0,0,0,0,0,0,0,3,3,1.2516291673878228
gen-53b54502926079d3639a51c6,nadia,p_dev,10.20.10.38,10.10.30.16,web-stg-01,2026-06-23T10:45:57+00:00,2026-06-23T10:46:02.955262+00:00,5.96,"['find /home -size -1k', 'find /home -size -1k', ""grep ';$' script.sh"", ""grep -E 'http[s]?://\\S+' file.txt"", ""grep 'error' access.log"", 'awk \'$1 != """"\' file.txt', 'find /var -regex "".*/error_[0-9]+\\.log""', ""grep ';$' script.sh""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-23 10:45:57+00:00,2026-06-23 10:46:02.955262+00:00,5.96,10,0,0,8,0.75,24.5,2.5,0,0,0,0,0,0,0,0,0,27,5,1.2906150795556364
gen-b02d25b4bcccd4b3055c1cac,youssef,p_dev,10.99.221.110,10.10.40.20,dev-03,2026-06-29T11:07:05+00:00,2026-06-29T11:07:15.435565+00:00,10.44,"[""grep 'function' *.js"", ""grep 'function' *.js"", ""grep 'function' *.js"", 'find /opt -path ""*/tmp"" -prune -o -type f -print', ""grep 'function' *.js"", ""grep 'function' *.js"", 'git', ""grep 'function' *.js"", 'find /opt -path ""*/tmp"" -prune -o -type f -print', 'cat file{1..5}.txt', ""awk '{print toupper($2)}' file.txt"", ""grep 'connection timed out' logs/*""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,vpn,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 11:07:05+00:00,2026-06-29 11:07:15.435565+00:00,10.44,11,0,0,12,0.5,25.416666666666668,2.1258145836939115,0,0,0,0,0,0,1,1,0,16,3,1.0429399534016621
gen-70fe1138a2fd3e962bf8c7bd,khadija,p_dev,10.20.10.193,10.10.40.23,build-01,2026-06-19T14:40:35+00:00,2026-06-19T14:40:39.319341+00:00,4.32,"[""awk '$3 ~ /pass/' file.txt"", ""awk '$3 ~ /pass/' file.txt"", ""grep -v 'debug' output.txt"", 'awk \'{printf ""%e\\n"", $3}\' file.txt', ""awk '$3 ~ /pass/' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-19 14:40:35+00:00,2026-06-19 14:40:39.319341+00:00,4.32,14,0,0,5,0.6,27.6,1.3709505944546687,0,0,0,0,0,0,0,0,0,22,1,1.09084806566909
gen-c7c145cbaa08a3cece68fc29,omar,p_dba,10.20.20.23,10.10.20.11,db-prod-02,2026-06-25T10:25:45+00:00,2026-06-25T10:25:47.873035+00:00,2.87,"['find /home/user -type f -name ""report*""', 'find /home/user -type f -name ""report*""', 'cat -n file.txt', 'find /tmp -type f -newerct ""2025-06-01""']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-25 10:25:45+00:00,2026-06-25 10:25:47.873035+00:00,2.87,10,0,0,4,0.75,33.0,1.5,0,0,0,0,0,0,0,0,0,43,5,1.0945020447506142
