session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_is_placeholder,ts_is_synthetic,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil
gen-4eeb87ffc064f074c847b130,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-30T13:04:09+00:00,2026-06-30T13:04:16.087918+00:00,7.09,"[""sed 's/^/Hello /' file.txt"", ""awk 'length($0) > 20' file.txt"", 'cat file1.bin file2.bin > combined.bin', 'python3', 'chmod a-r secret.txt', 'cat file1.bin file2.bin > combined.bin', 'cd', 'cat /dev/urandom | head -c 16']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-30 13:04:09+00:00,2026-06-30 13:04:16.087918+00:00,7.09,13,0,0,8,0.875,23.75,2.75,0,0,0,0,0,0
gen-ad3d581e84222f58f02254af,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-01T15:57:32+00:00,2026-06-01T15:57:38.221277+00:00,6.22,"['bzip2 errorlog.txt', 'bzip2 errorlog.txt', 'git', ""awk '{print $2}' access.log"", 'git', 'git', ""grep -E '^[0-9]+$' numbers.txt"", 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-01 15:57:32+00:00,2026-06-01 15:57:38.221277+00:00,6.22,15,0,0,8,0.625,13.625,2.1556390622295662,0,0,0,0,0,0
gen-03e7dd211d4d46d6460d113d,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-01T17:48:19+00:00,2026-06-01T17:48:25.426195+00:00,6.43,"['git', 'git', 'find /srv -type f -empty', 'git', 'touch -t 202506181234 file.txt', 'git', 'cd', 'zip documents.zip *.doc *.pdf']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-01 17:48:19+00:00,2026-06-01 17:48:25.426195+00:00,6.43,17,0,0,8,0.625,12.125,2.0,0,0,0,0,0,0
gen-b680873b32b9c542d143e0a2,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-02T09:24:03+00:00,2026-06-02T09:24:09.975541+00:00,6.98,"['sed \'s/""/\\""/g\' file.txt', 'sed \'s/""/\\""/g\' file.txt', 'cat file.txt > output.txt', ""grep -c 'error' *.log"", 'git', 'cat file.txt > output.txt', 'cd', 'cat file.txt > output.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-02 09:24:03+00:00,2026-06-02 09:24:09.975541+00:00,6.98,9,0,0,8,0.625,18.375,2.1556390622295662,0,0,0,0,0,0
gen-7613ef447a88f16259f8068e,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-29T17:16:58+00:00,2026-06-29T17:17:04.379537+00:00,6.38,"['cd', ""grep -r 'function' ."", 'cd', 'bzip2 mynotes.txt', 'cd', 'bzip2 all_logs.log', 'git', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-29 17:16:58+00:00,2026-06-29 17:17:04.379537+00:00,6.38,17,0,0,8,0.625,8.375,2.1556390622295662,0,0,0,0,0,0
gen-ee4d0decbd47288513f0e33f,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-16T14:04:21+00:00,2026-06-16T14:04:27.881254+00:00,6.88,"['cat file.txt | wc -l', 'cat file.txt | wc -l', 'python3', 'cd', 'cd', 'cd', 'python3', 'find /home -maxdepth 2 -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-16 14:04:21+00:00,2026-06-16 14:04:27.881254+00:00,6.88,14,0,0,8,0.5,11.25,1.9056390622295665,0,0,0,0,0,0
gen-e09ef2a3ae77e24934a63e76,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-08T10:56:37+00:00,2026-06-08T10:56:43.201216+00:00,6.2,"['cd', 'cat *.txt', 'cat *.txt', 'cat *.txt', 'cd', 'touch -t 202506181200 file.txt', 'cat file{1..5}.txt', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-08 10:56:37+00:00,2026-06-08 10:56:43.201216+00:00,6.2,10,0,0,8,0.5,10.125,1.811278124459133,0,0,0,0,0,0
gen-61ae3f2167f1c18b61fe800a,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-07-01T08:00:45+00:00,2026-07-01T08:00:51.448021+00:00,6.45,"['cat <(echo line1) <(echo line2)', 'bzip2 source.cpp', ""awk '$1 ~ /^[a-zA-Z]$/' file.txt"", ""awk '$3 ~ /pass/' file.txt"", 'touch /home/harry/temp', ""sed 's/^/\\t/' file.txt"", ""awk '{print $1}' data.txt"", 'touch /home/harry/temp']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-07-01 08:00:45+00:00,2026-07-01 08:00:51.448021+00:00,6.45,8,0,0,8,0.875,24.5,2.75,0,0,0,0,0,0
gen-8269041a745330442e07336d,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-29T15:42:27+00:00,2026-06-29T15:42:35.090014+00:00,8.09,"['find /home -type f -print', 'python3', 'python3', 'python3', ""cat file.txt | tr 'a-z' 'A-Z'"", 'git', 'git', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-29 15:42:27+00:00,2026-06-29 15:42:35.090014+00:00,8.09,15,0,0,8,0.5,10.5,1.811278124459133,0,0,0,0,0,0
gen-78f2961c3ec77a8f16a46b83,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-04T17:30:44+00:00,2026-06-04T17:30:51.039685+00:00,7.04,"['find /data -mindepth 4 -type d', 'cat /etc/logrotate.d/rsyslog', 'find /data -mindepth 4 -type d', 'tail -n 20 README.md', 'find /data -mindepth 4 -type d', 'find /data -type f -ls', ""awk 'length > 30' file.txt"", 'bzip2 report.xlsx']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-04 17:30:44+00:00,2026-06-04 17:30:51.039685+00:00,7.04,17,0,0,8,0.75,25.375,2.4056390622295662,0,0,0,0,0,0
gen-090b23ed2ae1d0bc4a099088,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-15T16:57:30+00:00,2026-06-15T16:57:33.612539+00:00,3.61,"['bzip2 diagram.svg', 'touch /var/log/messages', ""awk 'NF == 3' file.txt"", 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-15 16:57:30+00:00,2026-06-15 16:57:33.612539+00:00,3.61,16,0,0,4,1.0,16.0,2.0,0,0,0,0,0,0
gen-3c775558b365fb7cc853bc55,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-05T17:17:17+00:00,2026-06-05T17:17:23.040062+00:00,6.04,"['zip logs.zip *.log', 'cd', 'git', 'cd', 'gzip rawdata.csv', 'zip logs.zip *.log', 'zip logs.zip *.log', 'cat file.txt | grep pattern']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-05 17:17:17+00:00,2026-06-05 17:17:23.040062+00:00,6.04,17,0,0,8,0.625,13.0,2.1556390622295662,0,0,0,0,0,0
gen-b4a2b699aefa823b613a9ff9,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-24T13:03:41+00:00,2026-06-24T13:03:48.181306+00:00,7.18,"['git', 'cd', ""awk '!/^#/' config.txt"", 'chmod o+r view.txt', 'zip web_docs.zip *.md *.html', 'python3', 'zip codes.zip *.c *.h', 'zip web_docs.zip *.md *.html']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-24 13:03:41+00:00,2026-06-24 13:03:48.181306+00:00,7.18,13,0,0,8,0.875,16.125,2.75,0,0,0,0,0,0
gen-ad7eeff756604762851b9860,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-29T12:21:17+00:00,2026-06-29T12:21:24.030527+00:00,7.03,"['python3', 'python3', 'python3', 'cat /proc/version', ""awk 'NR <= 10' file.txt"", ""awk 'NR <= 10' file.txt"", ""awk 'NR <= 10' file.txt"", ""awk 'max < $3 {max=$3} END {print max}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-29 12:21:17+00:00,2026-06-29 12:21:24.030527+00:00,7.03,12,0,0,8,0.5,19.375,1.811278124459133,0,0,0,0,0,0
gen-b2165b5a1c6057fee5605cfb,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-22T11:38:40+00:00,2026-06-22T11:38:47.125422+00:00,7.13,"['cat /proc/version', 'cat /proc/version', 'cd', 'cat /proc/version', 'cat file.txt | unexpand', 'cat -n file.txt', 'cat file.txt | unexpand', 'cat file.txt | unexpand']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-22 11:38:40+00:00,2026-06-22 11:38:47.125422+00:00,7.13,11,0,0,8,0.5,17.125,1.811278124459133,0,0,0,0,0,0
gen-9d2ce51b37e82d716e66a273,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-11T08:16:52+00:00,2026-06-11T08:16:58.395200+00:00,6.4,"['cat -b file.txt', ""awk '{print $0, length($0)}' file.txt"", ""awk '/[0-9]/' file.txt"", ""awk '{print $0, length($0)}' file.txt"", 'bzip2 script.sh', 'cat -s file.txt', 'cat < file.txt', ""awk '{print $0, length($0)}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-11 08:16:52+00:00,2026-06-11 08:16:58.395200+00:00,6.4,8,0,0,8,0.75,24.0,2.4056390622295662,0,0,0,0,0,0
gen-931b9fae642e3a16e79503fb,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-16T10:41:40+00:00,2026-06-16T10:41:42.122715+00:00,2.12,"[""awk '{print $2, $4}' file.txt"", 'cd', 'cd', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-16 10:41:40+00:00,2026-06-16 10:41:42.122715+00:00,2.12,10,0,0,4,0.5,8.75,0.8112781244591328,0,0,0,0,0,0
gen-555c4e185be2124ffdd99681,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-18T11:00:24+00:00,2026-06-18T11:00:28.139298+00:00,4.14,"[""sed 's/\\./_/g' ips.txt"", ""sed 's/ *$//' file.txt"", 'tail -n 5 file1.txt file2.txt', ""grep -o 'user' users.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-18 11:00:24+00:00,2026-06-18 11:00:28.139298+00:00,4.14,11,0,0,4,1.0,24.25,2.0,0,0,0,0,0,0
gen-caf0f442102048e6638644e0,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-15T09:40:44+00:00,2026-06-15T09:40:50.312163+00:00,6.31,"['python3', 'awk \'{print $1 "" "" $2}\' names.txt', 'awk \'{print $1 "" "" $2}\' names.txt', 'awk \'{print $1 "" "" $2}\' names.txt', ""cat file.txt | tr 'a-z' 'A-Z'"", ""cat file.txt | tr 'a-z' 'A-Z'"", 'awk \'{print $1 "" "" $2}\' names.txt', 'cat <(echo line1) <(echo line2)']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-15 09:40:44+00:00,2026-06-15 09:40:50.312163+00:00,6.31,9,0,0,8,0.5,28.5,1.75,0,0,0,0,0,0
gen-2c1882c903ad702e216aebcf,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-18T10:47:37+00:00,2026-06-18T10:47:43.185003+00:00,6.19,"['gzip metrics.csv', ""awk '/^user:/ {print $2, $3}' file.txt"", ""awk '!/^#/' config.txt"", ""awk '/^user:/ {print $2, $3}' file.txt"", 'gzip metrics.csv', 'git', 'find /home -atime +30', ""awk 'NF > 5' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-18 10:47:37+00:00,2026-06-18 10:47:43.185003+00:00,6.19,10,0,0,8,0.75,21.875,2.5,0,0,0,0,0,0
gen-adab7b01bce8e033fb70fbf3,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-04T15:38:51+00:00,2026-06-04T15:38:53.696851+00:00,2.7,"[""awk 'NF == 3' file.txt"", 'cd', 'chmod 000 backup.img', ""awk 'NF == 3' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-04 15:38:51+00:00,2026-06-04 15:38:53.696851+00:00,2.7,15,0,0,4,0.75,16.5,1.5,0,0,0,0,0,0
gen-97feb937a6d977a1b4ecfe8d,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-30T17:02:08+00:00,2026-06-30T17:02:13.923218+00:00,5.92,"['cat *.txt', 'touch /var/log/apt/apt.log', 'cat *.txt', ""touch -d 'yesterday' log.txt"", 'cat *.txt', ""touch -d 'yesterday' log.txt"", 'cat *.txt', 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-30 17:02:08+00:00,2026-06-30 17:02:13.923218+00:00,5.92,17,0,0,8,0.5,15.625,1.75,0,0,0,0,0,0
gen-a05ff5e6c5346e4176d6dc39,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-29T12:22:26+00:00,2026-06-29T12:22:31.581717+00:00,5.58,"['python3', ""grep -c 'admin' users.csv"", 'git', 'find /home -atime +30', ""awk '$1 ~ /^[a-zA-Z]$/' file.txt"", 'cd', 'find /home -atime +30', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-29 12:22:26+00:00,2026-06-29 12:22:31.581717+00:00,5.58,12,0,0,8,0.75,14.125,2.5,0,0,0,0,0,0
gen-bf4113cb32e15f176b47ed61,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-02T09:47:03+00:00,2026-06-02T09:47:10.426901+00:00,7.43,"['cat < file.txt', 'cat < file.txt', ""awk '/^[0-9]/' file.txt"", 'git', 'cd', ""cat file.csv | cut -d',' -f1"", 'cat file1.bin file2.bin > combined.bin', 'grep CRON /var/log/syslog']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-02 09:47:03+00:00,2026-06-02 09:47:10.426901+00:00,7.43,9,0,0,8,0.875,18.375,2.75,0,0,0,0,0,0
gen-2bd3d9716b10b78675656daf,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-12T10:29:46+00:00,2026-06-12T10:29:51.135724+00:00,5.14,"['git', 'git', 'git', 'python3', 'python3', 'cd', 'git', 'git']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-12 10:29:46+00:00,2026-06-12 10:29:51.135724+00:00,5.14,10,0,0,8,0.375,3.875,1.2987949406953985,0,0,0,0,0,0
gen-0b5246f3faed57776af31899,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-09T08:46:27+00:00,2026-06-09T08:46:33.886275+00:00,6.89,"['git', 'git', 'gzip class_notes.txt', 'git', ""awk -F',' '{print $2}' file.csv"", ""awk -F',' '{print $2}' file.csv"", ""awk '{print $2, $0}' file.txt | sort -n"", 'tail file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-09 08:46:27+00:00,2026-06-09 08:46:33.886275+00:00,6.89,8,0,0,8,0.625,17.875,2.1556390622295662,0,0,0,0,0,0
gen-4bb8ebe25bc0798821f969e9,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-04T15:31:15+00:00,2026-06-04T15:31:18.342353+00:00,3.34,"[""awk 'NR==1 || $2 > 1000' data.csv"", ""sed 'y/ABCDEFGHIJKLMNOPQRSTUVWXYZ/abcdefghijklmnopqrstuvwxyz/' file.txt"", 'python3', 'bzip2 textfile.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-04 15:31:15+00:00,2026-06-04 15:31:18.342353+00:00,3.34,15,0,0,4,1.0,32.25,2.0,0,0,0,0,0,0
gen-af4637b3c9a62c3735078c5d,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-23T08:55:40+00:00,2026-06-23T08:55:46.362578+00:00,6.36,"['gzip filename.txt', 'gzip filename.txt', 'git', 'find $(pwd) -name ""*.log""', 'awk \'{print $1"",""$2"",""$3}\' data.txt', 'git', 'git', 'gzip track.wav']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-23 08:55:40+00:00,2026-06-23 08:55:46.362578+00:00,6.36,8,0,0,8,0.625,14.625,2.1556390622295662,0,0,0,0,0,0
gen-34680b6ec6090b78b5971e43,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-15T13:29:39+00:00,2026-06-15T13:29:42.184318+00:00,3.18,"['gzip api_response.json', 'gzip api_response.json', ""awk '{print $2 * 2}' file.txt"", 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-15 13:29:39+00:00,2026-06-15 13:29:42.184318+00:00,3.18,13,0,0,4,0.75,18.75,1.5,0,0,0,0,0,0
gen-cf0d3f06b177116df2037633,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-12T13:28:31+00:00,2026-06-12T13:28:38.590229+00:00,7.59,"['awk \'$1 == ""ERROR"" {print $2}\' log.txt', 'awk \'$1 == ""ERROR"" {print $2}\' log.txt', 'zip -r website.zip public_html', ""awk 'END {print NR}' file.txt"", 'zip web_docs.zip *.md *.html', 'cat /sys/class/net/eth0/speed', ""sed 's/^/Line: /' file.txt"", 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-12 13:28:31+00:00,2026-06-12 13:28:38.590229+00:00,7.59,13,0,0,8,0.875,27.5,2.75,0,0,0,0,0,0
gen-f8360a876aa225714b0d2716,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-08T12:07:44+00:00,2026-06-08T12:07:46.909332+00:00,2.91,"['git', 'cd', 'git', 'cd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-08 12:07:44+00:00,2026-06-08 12:07:46.909332+00:00,2.91,12,0,0,4,0.5,2.5,1.0,0,0,0,0,0,0
gen-25f980460c1d180ed8739636,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-19T16:53:35+00:00,2026-06-19T16:53:41.401618+00:00,6.4,"['awk \'$3 == ""yes"" || $3 == ""no""\' data.txt', 'python3', 'cd', 'awk \'$3 == ""yes"" || $3 == ""no""\' data.txt', 'git', 'gzip folder-listing.txt', 'cat file.txt | md5sum', 'cat *.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-19 16:53:35+00:00,2026-06-19 16:53:41.401618+00:00,6.4,16,0,0,8,0.875,18.125,2.75,0,0,0,0,0,0
gen-6791659c06617f95eba18fa8,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-15T12:23:11+00:00,2026-06-15T12:23:18.395213+00:00,7.4,"['cat file.txt | wc -l', 'gzip server.log', 'gzip server.log', 'cat file.txt | wc -l', 'bzip2 compression_test.txt', 'git', 'cat file.txt | wc -l', 'touch /var/mail/mail.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-15 12:23:11+00:00,2026-06-15 12:23:18.395213+00:00,7.4,12,0,0,8,0.625,17.875,2.1556390622295662,0,0,0,0,0,0
gen-31f55560a42d10f59bafcc20,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-11T09:46:30+00:00,2026-06-11T09:46:36.511641+00:00,6.51,"[""grep -E 'error code [0-9]+' error.log"", ""awk '{print toupper($1)}' file.txt"", ""awk '{print toupper($1)}' file.txt"", 'cat file.txt | tee copy.txt', ""awk '/^[0-9]/' file.txt"", ""awk '{print $2, $0}' file.txt | sort -n"", ""grep '[0-9]' file.txt"", ""awk '/[0-9]/' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-11 09:46:30+00:00,2026-06-11 09:46:36.511641+00:00,6.51,9,0,0,8,0.875,29.625,2.75,0,0,0,0,0,0
gen-7147f758cdbe55486a6566e8,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-23T14:23:24+00:00,2026-06-23T14:23:30.908301+00:00,6.91,"['git', 'cat file.txt | grep pattern', 'cat file.txt | grep pattern', ""awk 'NR <= 10' file.txt"", 'python3', 'gzip archive.zip', 'cd', 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-23 14:23:24+00:00,2026-06-23 14:23:30.908301+00:00,6.91,14,0,0,8,0.75,14.0,2.5,0,0,0,0,0,0
gen-d2a2f8390acfc6ac7d9704fe,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-03T08:26:40+00:00,2026-06-03T08:26:46.849439+00:00,6.85,"['git', ""awk 'END {print FILENAME, NR}' file.txt"", 'python3', 'gzip notes.txt', 'python3', ""awk '{sum += $2} END {print sum}' data.txt"", 'cd', 'zip myfile.zip ~/Downloads/targetfile.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-03 08:26:40+00:00,2026-06-03 08:26:46.849439+00:00,6.85,8,0,0,8,0.875,19.375,2.75,0,0,0,0,0,0
gen-d17ad9bdb1ba0beaf9690579,test-ssh,p_dev,10.0.0.11,192.168.1.74,debian-lab,2026-06-08T08:07:48+00:00,2026-06-08T08:07:55.454140+00:00,7.45,"['chmod go+r note.txt', 'chmod go+r note.txt', 'chmod go+r note.txt', 'chmod go+r note.txt', 'chmod go+r note.txt', 'gzip audio_record.mp3', 'python3', 'bzip2 doc.doc']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,True,True,SSH,1,2026-06-08 08:07:48+00:00,2026-06-08 08:07:55.454140+00:00,7.45,8,0,0,8,0.5,17.0,1.5487949406953985,0,0,0,0,0,0
